"","0","0.0410000000000004","0.100396969619671","0.15979393923934","0.217776695296633","0.27717366491631","0.319173664916304","0.377867787279625","0.419867787279626","0.461867787279628","0.519850543336926","0.561850543336928","0.603850543336923","0.644850543336919","0.686850543336928","0.728850543336923","0.769850543336919","0.811850543336921","0.852850543336921","0.894850543336925","0.936850543336921","0.977850543336923","1.0372475129566","1.07824751295659","1.13764448257626","1.19633860493958","1.23733860493958","1.2960327273029","1.3380327273029","1.39742969692257","1.43842969692257","1.49712381928588","1.53912381928588","1.59852078890556","1.63952078890555","1.68152078890555","1.72352078890556","1.78221491126887","1.82421491126888","1.86621491126888","1.90721491126888","1.96661188088855","2.00861188088855","2.04961188088855","2.10830600325187","2.15030600325187","2.20900012561518","2.25100012561519","2.29300012561519","2.3516942479785","2.3936942479785","2.45238837034182","2.49338837034182","2.53538837034182","2.57738837034182","2.61838837034182","2.67778533996149","2.73718230958116","2.77818230958117","2.82018230958117","2.86218230958117","2.92087643194449","2.96287643194449","3.00487643194449","3.06357055430781","3.10557055430781","3.16426467667112","3.20526467667112","3.24726467667112","3.28926467667112","3.34724743272841","3.38924743272842","3.43124743272842"
"19143",0.960771441459656,0.998302936553955,1.0259518623352,1.12136030197144,1.17001247406006,1.14560890197754,1.17505431175232,1.26141011714935,1.38007092475891,1.53081297874451,1.91659426689148,1.94915378093719,1.99176001548767,2.03857278823853,2.27523708343506,2.65252447128296,3.21050024032593,3.69070768356323,3.38030743598938,2.82652902603149,2.25608587265015,1.85628533363342,1.61650955677032,1.82763504981995,1.6549357175827,0.972103357315063,0.747114360332489,0.814883589744568,0.878593325614929,0.906745553016663,1.01215410232544,0.930685043334961,0.787222802639008,0.915389060974121,0.906691789627075,0.918660283088684,0.955683350563049,1.01695275306702,1.14743399620056,1.09409201145172,1.01964807510376,1.06933510303497,0.97787219285965,0.844772934913635,0.824378967285156,0.718477368354797,0.65806245803833,0.574857831001282,0.475476235151291,0.56076568365097,0.534489512443542,0.67417448759079,0.602014541625977,0.505125284194946,0.427929073572159,0.390588462352753,0.509549975395203,0.626628518104553,0.605595946311951,0.573227643966675,0.542548179626465,0.34195351600647,0.303666234016418,0.291983485221863,0.379422426223755,0.367607951164246,0.377363741397858,0.353305459022522,0.317415088415146,0.290553629398346,0.200019299983978,0.181764379143715,0.166242063045502
"19144",0.67448627948761,0.682669460773468,0.722605228424072,0.759278416633606,0.777233362197876,0.801002740859985,0.836549520492554,0.914990484714508,0.990629255771637,1.0769110918045,1.25054287910461,1.30660700798035,1.40686500072479,1.53619611263275,1.72505366802216,2.02168369293213,2.45150399208069,2.76597213745117,2.61729860305786,2.34656453132629,1.99559199810028,1.66525888442993,1.29409503936768,1.5750230550766,1.56850910186768,0.8989217877388,0.588173985481262,0.583046913146973,0.59065181016922,0.654893398284912,0.69647890329361,0.666411280632019,0.597694039344788,0.691867291927338,0.688785791397095,0.66932737827301,0.672577142715454,0.709713339805603,0.764784097671509,0.754263401031494,0.739719033241272,0.765782594680786,0.734204769134521,0.665814161300659,0.561389923095703,0.50987046957016,0.456768423318863,0.442559540271759,0.411523699760437,0.395225167274475,0.386588513851166,0.449417978525162,0.431801676750183,0.402890503406525,0.378316819667816,0.365709900856018,0.401033997535706,0.470252990722656,0.464783847332001,0.454320520162582,0.443280518054962,0.307876765727997,0.278107434511185,0.266343712806702,0.302923679351807,0.30088809132576,0.28663232922554,0.289557844400406,0.286139369010925,0.279212027788162,0.214910238981247,0.186709612607956,0.161873027682304
"19145",0.494603246450424,0.496726810932159,0.521632373332977,0.542490363121033,0.556251287460327,0.583897173404694,0.607544004917145,0.658865332603455,0.696176052093506,0.749897837638855,0.853907704353333,0.916632652282715,1.02626216411591,1.15053701400757,1.27899384498596,1.5512923002243,1.95302069187164,2.29980993270874,2.1494631767273,1.94445288181305,1.65087270736694,1.33941185474396,1.06860709190369,1.35895562171936,1.42082846164703,0.896642506122589,0.566870450973511,0.439081251621246,0.437313258647919,0.511783301830292,0.533652484416962,0.523849725723267,0.482414603233337,0.567572712898254,0.572378635406494,0.551226913928986,0.533257842063904,0.533746480941772,0.560219943523407,0.55487072467804,0.552873969078064,0.589293301105499,0.578884363174438,0.545290052890778,0.44468355178833,0.41109025478363,0.371657431125641,0.365827262401581,0.349870145320892,0.31456845998764,0.308060348033905,0.348042964935303,0.346820712089539,0.341182708740234,0.333043575286865,0.325287193059921,0.328198820352554,0.373601257801056,0.373699635267258,0.370748549699783,0.366422653198242,0.285863727331161,0.263018578290939,0.248399257659912,0.257638990879059,0.254099875688553,0.235164776444435,0.241889700293541,0.247323662042618,0.248909205198288,0.216917335987091,0.194177269935608,0.17092627286911
"19146",0.381370484828949,0.38391238451004,0.399017930030823,0.416169106960297,0.43015906214714,0.45932149887085,0.467048704624176,0.496017515659332,0.513320744037628,0.552078425884247,0.63725483417511,0.697691082954407,0.807389736175537,0.932626783847809,1.05915641784668,1.32597148418427,1.67742264270782,1.96445453166962,1.83803951740265,1.6132960319519,1.32337355613708,1.03556728363037,0.956107437610626,1.23503994941711,1.28413224220276,0.844848453998566,0.538260102272034,0.367728263139725,0.371261864900589,0.42793744802475,0.453364759683609,0.453510701656342,0.430828839540482,0.537974178791046,0.515276372432709,0.468046724796295,0.438138246536255,0.421001225709915,0.434090495109558,0.430025517940521,0.428813755512238,0.452164888381958,0.442330718040466,0.416052609682083,0.347548961639404,0.33169037103653,0.322362244129181,0.312903016805649,0.294882625341415,0.269537478685379,0.267182260751724,0.291875809431076,0.2915158867836,0.289408981800079,0.285449028015137,0.280100494623184,0.282632380723953,0.31142595410347,0.309598624706268,0.305847197771072,0.301791846752167,0.241202563047409,0.223971337080002,0.213157266378403,0.222707062959671,0.218049347400665,0.202006638050079,0.208027422428131,0.213371694087982,0.215583026409149,0.197357624769211,0.18203829228878,0.166064977645874
"19147",0.306933552026749,0.312112212181091,0.3233442902565,0.336672246456146,0.349304616451263,0.377288371324539,0.369976609945297,0.379402875900269,0.397579580545425,0.428025156259537,0.49663782119751,0.565170764923096,0.686626076698303,0.812491416931152,0.918632507324219,1.13903903961182,1.47157335281372,1.77301204204559,1.61646020412445,1.3871705532074,1.09949898719788,0.840327024459839,0.886468708515167,1.16052484512329,1.20211124420166,0.809117794036865,0.528153538703918,0.339211612939835,0.34138485789299,0.392577111721039,0.412105202674866,0.420222878456116,0.406031787395477,0.534176707267761,0.522274732589722,0.456385225057602,0.398144125938416,0.347322285175323,0.345372021198273,0.340366303920746,0.335302352905273,0.34696751832962,0.34198060631752,0.328904420137405,0.291433423757553,0.283934473991394,0.288016587495804,0.281640321016312,0.267296433448792,0.241717308759689,0.238069027662277,0.251570582389832,0.251900196075439,0.250864505767822,0.24811777472496,0.243903338909149,0.245538949966431,0.263804107904434,0.262320905923843,0.258975505828857,0.255507379770279,0.208696842193604,0.194031357765198,0.184729307889938,0.192641273140907,0.190120652318001,0.176436483860016,0.181458279490471,0.186718195676804,0.189797952771187,0.180457577109337,0.168674647808075,0.155044361948967
"19148",0.257702767848969,0.26316824555397,0.26938533782959,0.276068508625031,0.289843201637268,0.30975878238678,0.305592000484467,0.312567710876465,0.328303515911102,0.35909104347229,0.430881261825562,0.506991267204285,0.607376337051392,0.718020081520081,0.818415343761444,1.02307057380676,1.34705567359924,1.62469100952148,1.46880125999451,1.23298358917236,0.95982813835144,0.746501564979553,0.809317171573639,1.05034494400024,1.12988817691803,0.824491679668427,0.551720380783081,0.327661842107773,0.326805472373962,0.365988373756409,0.381304949522018,0.392306923866272,0.384074687957764,0.525322020053864,0.532101094722748,0.478001356124878,0.413277506828308,0.314856022596359,0.284596502780914,0.280404537916183,0.274359613656998,0.270613759756088,0.270449668169022,0.268730074167252,0.256703525781631,0.255138367414474,0.26230052113533,0.258915930986404,0.24907648563385,0.221957862377167,0.215821593999863,0.21934112906456,0.219627052545547,0.219311773777008,0.217691004276276,0.214524522423744,0.215628102421761,0.226763799786568,0.226003795862198,0.224139451980591,0.22196564078331,0.186870321631432,0.173707127571106,0.163923323154449,0.168457686901093,0.166469037532806,0.157174900174141,0.161626726388931,0.166205406188965,0.168755605816841,0.162692591547966,0.15337248146534,0.143363639712334
"19149",0.691344261169434,0.722873091697693,0.747136414051056,0.934156954288483,1.05616116523743,0.964273810386658,1.12786555290222,1.21622014045715,1.18988966941833,1.0828275680542,1.6519113779068,1.70384538173676,1.51511216163635,1.36164534091949,1.34563612937927,1.71511805057526,2.51687860488892,3.17992925643921,2.85178518295288,2.35887312889099,1.79620850086212,1.36937880516052,1.45011639595032,1.7065954208374,1.48804366588593,1.00849413871765,0.805119633674622,0.830295503139496,0.918337464332581,0.992312908172607,1.15224850177765,1.19481801986694,0.97047233581543,1.24779748916626,1.24995350837708,1.21352648735046,1.16082167625427,1.0957567691803,1.21456217765808,1.13169622421265,1.03228986263275,1.06623995304108,1.06045770645142,1.05288803577423,1.08317840099335,1.03970348834991,1.09575569629669,1.00261688232422,0.825620412826538,0.698114156723022,0.565189480781555,0.659073412418365,0.534271597862244,0.401262223720551,0.300006210803986,0.266256511211395,0.344551980495453,0.460601717233658,0.434214293956757,0.415104746818542,0.404590904712677,0.331499099731445,0.278207421302795,0.268487751483917,0.334101259708405,0.351548194885254,0.385443210601807,0.355763494968414,0.317644059658051,0.298881620168686,0.282252371311188,0.278694540262222,0.266078144311905
"19150",0.836809515953064,0.882580518722534,0.974841237068176,1.11122059822083,1.19883680343628,1.25622463226318,1.26653265953064,1.34312307834625,1.27150321006775,1.28076720237732,1.56559872627258,1.4437837600708,1.36896920204163,1.41983222961426,1.62742137908936,2.10034847259521,2.75756692886353,3.36378908157349,3.022127866745,2.43667268753052,1.85303854942322,1.45896410942078,1.72183513641357,1.98879778385162,1.60852980613708,1.0813467502594,0.873210489749908,0.920302391052246,1.00632643699646,1.16571044921875,1.29623353481293,1.24605941772461,1.11613976955414,1.58387470245361,1.52159214019775,1.36553931236267,1.19895482063293,1.20616006851196,1.30638039112091,1.25838971138,1.20523738861084,1.272416472435,1.2745178937912,1.26991391181946,1.30066967010498,1.25397324562073,1.2992377281189,1.17729675769806,0.949705243110657,0.715861678123474,0.640895307064056,0.667026102542877,0.591081261634827,0.483291327953339,0.40336200594902,0.378157019615173,0.447234034538269,0.566901981830597,0.560806930065155,0.546165823936462,0.530426502227783,0.398291409015656,0.387671768665314,0.402011722326279,0.477401673793793,0.467289865016937,0.446448534727097,0.446760833263397,0.433829307556152,0.419137746095657,0.360032737255096,0.342994630336761,0.325067579746246
"19151",0.603964447975159,0.627970278263092,0.685421586036682,0.742655158042908,0.77824729681015,0.806197285652161,0.802255094051361,0.855694770812988,0.829478681087494,0.832594037055969,0.929898619651794,0.938178896903992,1.01041853427887,1.132319688797,1.32830262184143,1.61482656002045,1.99219608306885,2.37198638916016,2.12730884552002,1.73293399810791,1.38674736022949,1.23019909858704,1.61635899543762,1.75868821144104,1.40569067001343,0.943095505237579,0.733057618141174,0.728469610214233,0.794343590736389,0.89665412902832,0.98666250705719,0.962018966674805,0.909795165061951,1.3590350151062,1.31728291511536,1.10501074790955,0.915154874324799,0.78854238986969,0.818992495536804,0.790604293346405,0.764731526374817,0.800871014595032,0.804687440395355,0.81005859375,0.856002449989319,0.84071695804596,0.862038433551788,0.799350619316101,0.676980555057526,0.518425583839417,0.473727941513062,0.444495975971222,0.419088125228882,0.384532243013382,0.358011215925217,0.346633702516556,0.370172202587128,0.436016619205475,0.429987221956253,0.419332325458527,0.40964087843895,0.337214112281799,0.336619704961777,0.345499098300934,0.387471139431,0.373660773038864,0.32470428943634,0.337818026542664,0.348392605781555,0.352852374315262,0.316680371761322,0.298062980175018,0.280346989631653
